route_id,trip_id,service_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,drt_advance_book_min,bikes_allowed,peak_offpeak,boarding_type
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3072,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-36,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3073,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-31,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3074,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-32,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3075,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-33,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3076,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-34,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3077,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-35,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3078,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-36,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3079,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-31,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3080,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-32,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3081,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-33,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3082,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-34,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3083,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-35,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3084,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-36,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3085,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-31,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3086,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-32,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3087,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-33,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3088,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-34,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3089,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-35,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3090,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-36,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3091,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-31,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3092,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-32,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3093,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-33,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3094,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-34,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3095,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-35,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3096,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-36,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3097,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-31,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3098,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-32,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3099,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-33,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_3100,LLR_2024-09-14_Jun27_Fall2024_Weekday,,South Bellevue,1,600-34,E27:E09,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4001,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E21:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4002,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E21:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4003,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4004,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E21:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4005,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4006,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4007,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4008,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4009,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4010,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4011,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4012,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4013,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4014,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4015,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4016,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4017,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4018,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4019,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4020,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4021,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4022,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4023,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4024,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4025,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4026,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4027,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4028,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4029,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4030,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4031,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4032,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4033,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4034,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4035,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4036,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4037,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4038,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4039,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4040,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4041,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4042,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4043,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4044,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4045,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4046,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4047,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4048,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4049,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4050,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4051,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4052,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4053,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4054,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4055,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4056,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4057,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4058,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4059,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4060,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4061,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4062,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4063,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4064,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4065,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4066,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4067,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4068,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4069,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4070,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4071,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4072,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4073,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4074,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4075,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4076,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4077,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4078,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4079,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4080,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4081,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4082,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4083,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4084,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4085,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4086,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4087,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4088,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4089,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4090,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4091,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4092,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4093,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4094,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4095,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-32,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4096,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-33,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4097,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-34,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4098,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-35,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4099,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-36,E09:E27,1,0.0,1,0,0
2LINE,LLR_2024-09-14_Jun27_Fall2024_Weekday_2LINE_4100,LLR_2024-09-14_Jun27_Fall2024_Weekday,,Redmond Technology,0,600-31,E09:E27,1,0.0,1,0,0
SNDR_TL,SNDR_Fall2024_Weekday_1500,SNDR_Fall2024_Weekday,1500,King Street Station,1,,SNDR_TL_NBLW_shp,1,0.0,1,0,0
SNDR_TL,SNDR_Fall2024_Weekday_1501,SNDR_Fall2024_Weekday,1501,Tacoma Dome Station,0,,SNDR_TL_SB_shp,1,0.0,1,0,0
SNDR_TL,SNDR_Fall2024_Weekday_1502,SNDR_Fall2024_Weekday,1502,King Street Station,1,,SNDR_TL_NBLW_shp,1,0.0,1,0,0
SNDR_TL,SNDR_Fall2024_Weekday_1503,SNDR_Fall2024_Weekday,1503,Tacoma Dome Station,0,,SNDR_TL_SB_shp,1,0.0,1,0,0
SNDR_TL,SNDR_Fall2024_Weekday_1504,SNDR_Fall2024_Weekday,1504,King Street Station,1,,SNDR_TL_NBLW_shp,1,0.0,1,0,0
SNDR_TL,SNDR_Fall2024_Weekday_1505,SNDR_Fall2024_Weekday,1505,Lakewood,0,,SNDR_TL_SBLW_shp,1,0.0,1,0,0
SNDR_TL,SNDR_Fall2024_Weekday_1506,SNDR_Fall2024_Weekday,1506,King Street Station,1,,SNDR_TL_NBLW_shp,1,0.0,1,0,0
SNDR_TL,SNDR_Fall2024_Weekday_1507,SNDR_Fall2024_Weekday,1507,Tacoma Dome Station,0,,SNDR_TL_SB_shp,1,0.0,1,0,0
SNDR_TL,SNDR_Fall2024_Weekday_1508,SNDR_Fall2024_Weekday,1508,King Street Station,1,,SNDR_TL_NBLW_shp,1,0.0,1,0,0
SNDR_TL,SNDR_Fall2024_Weekday_1509,SNDR_Fall2024_Weekday,1509,Tacoma Dome Station,0,,SNDR_TL_SB_shp,1,0.0,1,0,0
SNDR_TL,SNDR_Fall2024_Weekday_1510,SNDR_Fall2024_Weekday,1510,King Street Station,1,,SNDR_TL_NBLW_shp,1,0.0,1,0,0
SNDR_TL,SNDR_Fall2024_Weekday_1511,SNDR_Fall2024_Weekday,1511,Lakewood,0,,SNDR_TL_SBLW_shp,1,0.0,1,0,0
